Date;Time;ArduinoMillis;EDA;IBI;RawPulse;FL;FR;RL;RR
2017-04-17;11:23:37:4465;16497;5;0;509;948;949;921;873;
2017-04-17;11:23:37:4465;16507;4;0;508;948;948;921;880;
2017-04-17;11:23:37:4639;16517;4;0;508;948;948;922;885;
2017-04-17;11:23:37:5001;16527;3;0;508;948;948;923;892;
2017-04-17;11:23:37:5001;16537;4;0;509;948;948;924;898;
2017-04-17;11:23:37:5002;16547;4;0;509;947;947;924;902;
2017-04-17;11:23:37:5002;16557;5;0;510;947;947;925;906;
2017-04-17;11:23:37:5304;16567;4;0;511;946;946;926;909;
2017-04-17;11:23:37:5304;16577;5;0;512;946;946;926;912;
2017-04-17;11:23:37:5305;16587;4;0;513;945;946;926;913;
2017-04-17;11:23:37:5480;16598;5;0;514;944;946;927;916;
2017-04-17;11:23:37:5480;16608;4;0;515;943;945;926;917;
2017-04-17;11:23:37:5841;16618;4;0;515;943;945;928;919;
2017-04-17;11:23:37:5842;16628;4;0;514;942;944;927;919;
2017-04-17;11:23:37:5842;16638;5;0;515;940;944;927;921;
2017-04-17;11:23:37:5842;16648;4;0;515;939;944;926;921;
2017-04-17;11:23:37:6146;16658;5;0;515;938;944;926;922;
2017-04-17;11:23:37:6146;16668;4;0;515;938;944;926;922;
2017-04-17;11:23:37:6465;16678;5;0;515;937;944;925;922;
2017-04-17;11:23:37:6465;16688;5;0;515;937;944;925;923;
2017-04-17;11:23:37:6465;16698;6;0;515;936;945;925;924;
2017-04-17;11:23:37:6466;16708;5;0;514;937;945;924;924;
2017-04-17;11:23:37:6642;16718;7;0;515;938;946;925;925;
2017-04-17;11:23:37:6998;16728;6;0;513;939;947;925;926;
2017-04-17;11:23:37:6998;16738;7;0;515;940;947;926;927;
2017-04-17;11:23:37:6998;16748;6;0;515;941;948;926;927;
2017-04-17;11:23:37:6998;16758;6;0;515;942;948;925;926;
2017-04-17;11:23:37:7307;16768;5;0;515;942;948;925;925;
2017-04-17;11:23:37:7307;16778;6;0;515;942;949;925;923;
2017-04-17;11:23:37:7308;16788;5;0;515;941;948;923;920;
2017-04-17;11:23:37:7627;16798;6;0;515;940;948;922;919;
2017-04-17;11:23:37:7627;16808;5;0;514;937;947;921;915;
2017-04-17;11:23:37:7627;16818;6;0;514;935;947;920;911;
2017-04-17;11:23:37:7797;16828;5;0;513;931;946;918;904;
2017-04-17;11:23:37:7798;16838;6;0;513;927;945;916;898;
2017-04-17;11:23:37:8157;16848;5;0;512;923;944;913;894;
2017-04-17;11:23:37:8157;16858;6;0;512;917;943;911;892;
2017-04-17;11:23:37:8157;16868;5;0;512;910;942;910;891;
2017-04-17;11:23:37:8157;16878;7;0;513;901;940;907;888;
2017-04-17;11:23:37:8326;16888;6;0;512;888;940;904;888;
2017-04-17;11:23:37:8684;16898;7;0;514;877;939;903;890;
2017-04-17;11:23:37:8684;16908;6;0;515;863;938;900;891;
2017-04-17;11:23:37:8684;16918;6;0;515;847;938;899;893;
2017-04-17;11:23:37:8684;16928;6;0;516;838;938;899;894;
2017-04-17;11:23:37:8951;16939;8;834;517;826;938;898;896;
2017-04-17;11:23:37:8951;16949;6;0;518;811;938;899;898;
2017-04-17;11:23:37:8951;16959;7;0;519;803;938;899;900;
2017-04-17;11:23:37:9183;16969;7;0;520;797;938;898;901;
2017-04-17;11:23:37:9184;16979;7;0;521;738;939;899;904;
2017-04-17;11:23:37:9479;16989;6;0;521;764;940;900;906;
2017-04-17;11:23:37:9479;16999;8;0;520;786;941;900;907;
2017-04-17;11:23:37:9479;17009;6;0;519;756;942;900;913;
2017-04-17;11:23:37:9784;17019;7;0;518;690;943;901;920;
2017-04-17;11:23:37:9784;17029;6;0;516;691;944;901;923;
2017-04-17;11:23:37:9785;17039;8;0;515;688;945;902;926;
